罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,加古川,野口,282103,兵庫県,加古川市,野口町野口,2020/8/15,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,野口,282103,兵庫県,加古川市,野口町野口,2020/9/27,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,野口,282103,兵庫県,加古川市,野口町二屋,2020/2/13,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加古川,野口,282103,兵庫県,加古川市,野口町良野,2020/5/7,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,金沢町,2020/7/11,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,野口町坂井,2020/10/21,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,平岡町中野,2020/6/5,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,別府町朝日町,2020/1/29,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,別府町新野辺,2020/3/1,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,別府町新野辺,2020/10/12,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,別府町中島町,2020/6/20,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,別府町別府,2020/1/7,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,別府町別府,2020/7/15,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,別府町別府,2020/9/12,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2020/3/26,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町一色西２丁目,2020/3/3,10,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2020/2/29,6,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2020/8/21,11,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家１丁目,2020/1/19,19,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,本荘,283827,兵庫県,播磨町,新島,2020/7/14,7,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,本荘,283827,兵庫県,播磨町,東本荘１丁目,2020/9/9,17,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,本荘,283827,兵庫県,播磨町,東本荘２丁目,2020/8/14,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,稲美,283819,兵庫県,稲美町,岡,2018/1/10,15,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,稲美,283819,兵庫県,稲美町,岡,2020/5/28,11,その他,その他,施錠せず,あり
窃盗,車上ねらい,加古川,稲美,283819,兵庫県,稲美町,国安,2018/6/1,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加古川,稲美,283819,兵庫県,稲美町,国安,2020/3/21,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加古川,稲美,283819,兵庫県,稲美町,国安,2020/6/1,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加古川,稲美,283819,兵庫県,稲美町,森安,2020/8/30,9,その他,その他,施錠せず,なし
窃盗,車上ねらい,加古川,神吉,282103,兵庫県,加古川市,平荘町里,2020/12/29,15,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,神吉,282103,兵庫県,加古川市,米田町平津,2020/4/17,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加古川,新神野,282103,兵庫県,加古川市,新神野８丁目,2020/9/15,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加古川,野添,283827,兵庫県,播磨町,南大中３丁目,2020/12/1,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,加古川,野添,283827,兵庫県,播磨町,南大中３丁目,2020/12/27,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加古川,野添,283827,兵庫県,播磨町,南野添１丁目,2020/3/21,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,加古川,野添,283827,兵庫県,播磨町,南野添２丁目,2020/10/10,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加古川,野添,283827,兵庫県,播磨町,南野添３丁目,2020/9/17,7,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,県農前,282103,兵庫県,加古川市,平岡町新在家,2020/2/13,22,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加古川,県農前,282103,兵庫県,加古川市,平岡町新在家,2020/8/27,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高砂,荒井,282162,兵庫県,高砂市,荒井町新浜２丁目,2020/4/23,15,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高砂,伊保,282162,兵庫県,高砂市,梅井６丁目,2020/1/18,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,高砂,米田,282162,兵庫県,高砂市,米田町島,2020/9/4,21,その他,その他,施錠せず,あり
窃盗,車上ねらい,高砂,米田,282162,兵庫県,高砂市,米田町米田,2020/3/28,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高砂,阿弥陀,282162,兵庫県,高砂市,阿弥陀町生石,2020/3/25,17,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高砂,曽根,282162,兵庫県,高砂市,春日野町,2020/10/3,0,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高砂,曽根,282162,兵庫県,高砂市,曽根町,2020/11/30,13,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高砂,高砂駅前,282162,兵庫県,高砂市,高砂町浜田町１丁目,2019/9/1,0,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,,282014,兵庫県,姫路市,,2020/9/1,0,その他,その他,施錠せず,なし
窃盗,車上ねらい,姫路,大手前,282014,兵庫県,姫路市,総社本町,2017/7/1,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,大手前,282014,兵庫県,姫路市,総社本町,2018/6/1,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,大手前,282014,兵庫県,姫路市,総社本町,2018/11/19,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,大手前,282014,兵庫県,姫路市,総社本町,2019/8/1,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,大手前,282014,兵庫県,姫路市,総社本町,2019/11/1,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,大手前,282014,兵庫県,姫路市,総社本町,2019/12/1,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,大手前,282014,兵庫県,姫路市,本町,2020/1/10,12,その他,その他,施錠せず,あり
窃盗,車上ねらい,姫路,大手前,282014,兵庫県,姫路市,本町,2020/5/28,7,その他,その他,施錠せず,あり
窃盗,車上ねらい,姫路,大手前,282014,兵庫県,姫路市,本町,2020/12/3,12,その他,その他,施錠せず,あり
窃盗,車上ねらい,姫路,大手前,282014,兵庫県,姫路市,本町,2020/12/15,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,姫路,大手前,282014,兵庫県,姫路市,綿町,2019/9/20,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,駅前町,2020/11/6,23,道路上,その他,施錠せず,あり
窃盗,車上ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,駅前町,2020/12/18,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,駅前町,2020/12/28,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,久保町,2020/10/29,5,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,北条口４丁目,2020/6/4,10,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,南町,2020/2/25,7,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,南町,2020/9/17,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,南町,2020/10/14,23,道路上,その他,施錠せず,あり
窃盗,車上ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,綿町,2019/6/1,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,白銀町,2018/10/1,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,東駅前町,2020/10/16,11,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,東駅前町,2020/12/25,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,三左衛門堀西の町,2020/1/9,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,阿保,2020/10/12,3,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,駅前町,2020/10/31,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,佃町,2020/8/7,15,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,豊沢町,2020/5/12,7,その他,その他,施錠せず,なし
窃盗,車上ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,南畝町,2020/6/16,9,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,南駅前町,2020/2/25,19,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,南条,2020/2/18,0,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,南条,2020/2/23,4,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,南条１丁目,2020/1/14,1,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,北条宮の町,2020/4/15,22,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,城南,282014,兵庫県,姫路市,米田町,2020/3/7,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,姫路,城南,282014,兵庫県,姫路市,魚町,2020/6/9,4,道路上,その他,施錠せず,なし
窃盗,車上ねらい,姫路,城南,282014,兵庫県,姫路市,塩町,2020/10/20,8,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,京口,282014,兵庫県,姫路市,城東町,2020/7/10,18,その他,その他,施錠せず,なし
窃盗,車上ねらい,姫路,京口,282014,兵庫県,姫路市,城東町,2020/11/19,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,京口,282014,兵庫県,姫路市,城東町毘沙門,2020/12/19,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,天神前,282014,兵庫県,姫路市,城見町,2020/9/10,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,姫路,天神前,282014,兵庫県,姫路市,東郷町,2020/6/1,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,天神前,282014,兵庫県,姫路市,東郷町,2020/7/24,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,天神前,282014,兵庫県,姫路市,東郷町,2020/10/15,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,天神前,282014,兵庫県,姫路市,日出町２丁目,2020/10/2,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,姫路,八代,282014,兵庫県,姫路市,新在家中の町,2020/3/20,0,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,八代,282014,兵庫県,姫路市,新在家中の町,2020/6/9,8,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,八代,282014,兵庫県,姫路市,北平野４丁目,2020/12/2,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,姫路,八代,282014,兵庫県,姫路市,北平野南の町,2020/11/10,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,野里,282014,兵庫県,姫路市,梅ケ枝町,2020/5/25,11,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,野里,282014,兵庫県,姫路市,野里,2020/1/10,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,野里,282014,兵庫県,姫路市,八代,2020/1/6,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,野里駅前,282014,兵庫県,姫路市,増位新町１丁目,2020/1/6,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,野里駅前,282014,兵庫県,姫路市,野里,2020/11/28,9,その他,その他,施錠せず,あり
窃盗,車上ねらい,姫路,野里駅前,282014,兵庫県,姫路市,船丘町,2020/5/15,18,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,野里駅前,282014,兵庫県,姫路市,保城,2020/2/4,11,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,姫路,野里駅前,282014,兵庫県,姫路市,保城,2020/5/20,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,岡町,282014,兵庫県,姫路市,嵐山町,2020/3/22,0,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,岡町,282014,兵庫県,姫路市,琴岡町,2020/4/5,14,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,岡町,282014,兵庫県,姫路市,柳町,2019/12/16,13,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,花田,282014,兵庫県,姫路市,花田町小川,2020/11/20,17,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,姫路,八重畑,282014,兵庫県,姫路市,飾東町小原,2020/7/23,6,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,八重畑,282014,兵庫県,姫路市,飾東町八重畑,2020/3/19,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,豊富,282014,兵庫県,姫路市,豊富町神谷,2020/4/18,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,姫路,船津,282014,兵庫県,姫路市,船津町,2020/12/23,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,姫路,飾西,282014,兵庫県,姫路市,青山４丁目,2020/1/26,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,飾西,282014,兵庫県,姫路市,青山北１丁目,2019/11/21,8,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,飾西,282014,兵庫県,姫路市,青山北１丁目,2020/1/17,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,田寺,282014,兵庫県,姫路市,辻井６丁目,2020/4/15,1,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,田寺,282014,兵庫県,姫路市,御立中２丁目,2020/4/11,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,書写,282014,兵庫県,姫路市,書写,2020/2/29,11,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,書写,282014,兵庫県,姫路市,書写,2020/8/25,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,山之内,282014,兵庫県,姫路市,夢前町山之内,2020/12/7,9,その他,その他,施錠せず,あり
窃盗,車上ねらい,姫路,林田,282014,兵庫県,姫路市,林田町六九谷,2020/6/19,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町恒屋,2020/10/26,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町中寺,2020/6/17,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町中寺,2020/10/23,15,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町中寺,2020/10/24,19,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町土師,2020/5/11,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町土師,2020/5/14,14,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町土師,2020/10/20,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町溝口,2020/8/4,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町溝口,2020/8/10,22,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町溝口,2020/9/29,19,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町溝口,2020/10/5,7,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町溝口,2020/10/7,13,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,大塩,282014,兵庫県,姫路市,大塩町,2020/11/5,1,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,東山,282014,兵庫県,姫路市,東山,2020/3/6,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2020/1/15,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2020/4/21,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2020/6/6,22,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,白浜,282014,兵庫県,姫路市,白浜町,2020/7/28,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区上野田３丁目,2020/5/15,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区上野田６丁目,2020/7/29,8,道路上,その他,施錠せず,なし
窃盗,車上ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区下野田２丁目,2020/1/12,20,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区下野田４丁目,2020/1/25,17,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中野田１丁目,2020/7/10,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区阿成植木,2020/1/6,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区阿成植木,2020/1/13,9,その他,その他,施錠せず,なし
窃盗,車上ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区阿成植木,2020/1/16,19,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区阿成植木,2020/7/19,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区恵美酒,2020/2/4,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区都倉２丁目,2020/8/25,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区三宅３丁目,2020/5/30,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,飾磨,清水,282014,兵庫県,姫路市,飾磨区三宅３丁目,2020/8/27,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,飾磨,宮,282014,兵庫県,姫路市,飾磨区御幸,2020/10/1,12,その他,その他,施錠せず,あり
窃盗,車上ねらい,飾磨,宮,282014,兵庫県,姫路市,飾磨区細江,2020/1/27,21,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区今在家２丁目,2020/3/8,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区今在家２丁目,2020/11/19,10,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区構,2020/7/11,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区構２丁目,2020/10/23,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区構４丁目,2020/3/16,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区加茂,2020/6/10,10,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区今在家北１丁目,2020/5/3,10,その他,その他,施錠せず,なし
窃盗,車上ねらい,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区今在家北１丁目,2020/8/18,17,その他,その他,施錠せず,なし
窃盗,車上ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区英賀西町３丁目,2020/9/24,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区英賀保駅前町,2020/9/27,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区城南町２丁目,2020/3/2,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区付城１丁目,2020/6/19,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区山崎,2020/6/6,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,飾磨,手柄,282014,兵庫県,姫路市,飯田,2020/3/22,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,手柄,282014,兵庫県,姫路市,飯田１丁目,2020/2/2,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,飾磨,手柄,282014,兵庫県,姫路市,亀山,2020/4/10,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,手柄,282014,兵庫県,姫路市,亀山１丁目,2020/8/18,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,手柄,282014,兵庫県,姫路市,栗山町,2020/6/16,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,手柄,282014,兵庫県,姫路市,栗山町,2020/8/19,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,手柄,282014,兵庫県,姫路市,手柄,2020/1/10,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,手柄,282014,兵庫県,姫路市,手柄,2020/1/11,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,手柄,282014,兵庫県,姫路市,西延末,2020/6/15,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,今宿,282014,兵庫県,姫路市,西今宿２丁目,2020/1/26,16,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,今宿,282014,兵庫県,姫路市,東今宿３丁目,2020/3/25,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,今宿,282014,兵庫県,姫路市,神子岡前３丁目,2020/2/28,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,今宿,282014,兵庫県,姫路市,山吹２丁目,2020/12/20,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,今宿,284467,兵庫県,神河町,福本,2020/7/28,12,その他,その他,施錠せず,あり
窃盗,車上ねらい,飾磨,御国野,282014,兵庫県,姫路市,四郷町見野,2014/12/10,12,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,御国野,282014,兵庫県,姫路市,四郷町山脇,2020/3/25,16,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,中地南町,2020/7/21,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,町坪,2020/12/26,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,苫編,2020/4/17,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,玉手３丁目,2020/7/28,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,網干,,282014,兵庫県,姫路市,大津区長松,2019/12/1,7,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,網干,,282014,兵庫県,姫路市,大津区西土井,2018/7/1,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,網干,新在家,282014,兵庫県,姫路市,網干区新在家,2020/3/2,16,その他,駐車（輪）場,施錠せず,あり
