罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241014,14,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241014,14,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241006,17,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241024,18,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241024,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241026,14,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241027,12,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241027,18,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241103,21,その他,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241110,11,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241113,17,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241117,6,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241108,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241128,18,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241201,20,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241210,10,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241206,6,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241210,19,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241212,8,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241213,21,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241215,10,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241216,13,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241221,13,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家,20241221,17,その他の住宅（３階建て以下共同住宅等）,その他,65-69歳,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家１丁目,20241013,19,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家２丁目,20231230,15,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家２丁目,20231125,15,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家２丁目,20240427,19,道路上,その他,10歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家２丁目,20240524,12,その他,その他,20歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家２丁目,20240601,13,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家２丁目,20240621,22,道路上,その他,20歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家２丁目,20240712,23,道路上,その他,10歳代,高校生,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家２丁目,20240730,9,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家２丁目,20240731,17,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家２丁目,20240817,19,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家２丁目,20240816,7,道路上,その他,10歳代,大学生,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家２丁目,20240822,12,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家２丁目,20241010,11,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家２丁目,20241104,6,その他,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家３丁目,20240329,11,４階建て以上共同住宅,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家３丁目,20240415,18,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　新在家３丁目,20241125,19,その他,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　西谷,20231229,17,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　二俣,20240127,12,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　二俣,20240530,15,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　二俣,20241103,14,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　二俣,20241101,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　一色西２丁目,20240720,16,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町　一色東２丁目,20241103,16,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,土山,282103,兵庫県,加古川市,平岡町　高畑,20231001,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,土山,282103,兵庫県,加古川市,平岡町　高畑,20240728,11,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,土山,282103,兵庫県,加古川市,平岡町　土山,20240130,18,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,土山,282103,兵庫県,加古川市,平岡町　土山,20240320,0,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,加古川,土山,282103,兵庫県,加古川市,平岡町　土山,20240907,1,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,土山,282103,兵庫県,加古川市,平岡町　土山,20240910,15,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,土山,282103,兵庫県,加古川市,平岡町　土山,20240911,19,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,土山,282103,兵庫県,加古川市,平岡町　土山,20240913,15,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,加古川,土山,282103,兵庫県,加古川市,平岡町　土山,20241112,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,土山,282103,兵庫県,加古川市,平岡町　土山,20241209,19,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,土山,282103,兵庫県,加古川市,平岡町　土山,20241216,11,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,土山,282103,兵庫県,加古川市,平岡町　山之上,20240916,22,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,土山,283827,兵庫県,播磨町,野添城３丁目,20240913,22,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,土山,282103,兵庫県,加古川市,野添,20240216,9,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,加古川,土山,283827,兵庫県,播磨町,野添,20231104,10,その他,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,加古川,土山,283827,兵庫県,播磨町,野添,20240419,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,古宮４丁目,20240923,14,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,古宮４丁目,20241119,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,古宮６丁目,20240706,18,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,二子,20240318,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,二子,20240610,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,本荘４丁目,20240110,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,宮西１丁目,20240901,5,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,北本荘３丁目,20240313,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,北本荘３丁目,20240606,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,北本荘３丁目,20240703,11,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,宮北１丁目,20240319,18,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,東本荘１丁目,20240707,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,東本荘１丁目,20240818,12,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,東本荘１丁目,20240903,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,東本荘１丁目,20241010,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,東本荘３丁目,20241103,8,一戸建住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,稲美,283819,兵庫県,稲美町,岡,20240812,8,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,稲美,283819,兵庫県,稲美町,国岡６丁目,20240903,17,その他,駐車（輪）場,10歳代,高校生,施錠せず
