罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,西脇,西脇中央,282138,兵庫県,西脇市,高田井町,2020/4/26,17,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2020/1/7,7,駐車（輪）場,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町本町,2020/9/22,7,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,鳩里,282103,兵庫県,加古川市,加古川町木村,2020/2/18,22,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,鳩里,282103,兵庫県,加古川市,加古川町備後,2015/8/1,20,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,鳩里,282103,兵庫県,加古川市,加古川町備後,2020/10/1,6,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,尾上,282103,兵庫県,加古川市,尾上町池田,2015/12/1,0,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,野口,282103,兵庫県,加古川市,野口町長砂,2020/10/15,20,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,野口,282103,兵庫県,加古川市,野口町野口,2020/8/3,20,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,野口,282103,兵庫県,加古川市,野口町野口,2020/8/7,21,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,別府町新野辺北町６丁目,2020/10/11,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2019/12/28,14,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2020/8/9,12,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2020/7/4,22,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,本荘,283827,兵庫県,播磨町,北本荘５丁目,2020/8/12,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,本荘,283827,兵庫県,播磨町,宮北１丁目,2020/8/14,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,稲美,283819,兵庫県,稲美町,加古,2020/9/10,7,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,両荘,282103,兵庫県,加古川市,上荘町都染,2020/7/4,21,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2019/12/9,8,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,新神野,282103,兵庫県,加古川市,新神野３丁目,2020/9/21,22,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,野添,283827,兵庫県,播磨町,古田３丁目,2020/8/7,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,県農前,282103,兵庫県,加古川市,野口町北野,2020/5/15,17,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加古川,県農前,282103,兵庫県,加古川市,野口町水足,2020/9/17,18,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,高砂,伊保,282162,兵庫県,高砂市,高須,2020/8/9,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,高砂,伊保,282162,兵庫県,高砂市,高須,2020/8/9,21,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,高砂,曽根,282162,兵庫県,高砂市,曽根町,2020/7/7,7,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,高砂,曽根,282162,兵庫県,高砂市,曽根町,2020/8/6,17,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,高砂,高砂駅前,282162,兵庫県,高砂市,高砂町東宮町,2020/8/21,18,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,大手前,282014,兵庫県,姫路市,本町,2020/8/9,16,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,姫路駅南,282014,兵庫県,姫路市,南駅前町,2020/1/31,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,姫路,城南,282014,兵庫県,姫路市,塩町,2020/9/4,0,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,神田,282014,兵庫県,姫路市,神田町４丁目,2020/7/18,4,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,京口,282014,兵庫県,姫路市,睦町,2020/9/3,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,天神前,282014,兵庫県,姫路市,市川台２丁目,2016/1/10,0,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,天神前,282014,兵庫県,姫路市,市之郷,2020/3/1,19,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,八代,282014,兵庫県,姫路市,上大野１丁目,2020/3/8,18,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,姫路,八代,282014,兵庫県,姫路市,上大野７丁目,2018/6/30,0,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,野里,282014,兵庫県,姫路市,伊伝居,2020/9/1,9,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,野里駅前,282014,兵庫県,姫路市,西中島,2020/8/23,21,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,野里駅前,282014,兵庫県,姫路市,西中島,2020/11/4,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,姫路,野里駅前,282014,兵庫県,姫路市,野里,2019/2/1,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,花田,282014,兵庫県,姫路市,花田町一本松,2020/9/4,5,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,花田,282014,兵庫県,姫路市,花田町加納原田,2020/4/12,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,花田,282014,兵庫県,姫路市,花田町加納原田,2020/10/8,17,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,飾西,282014,兵庫県,姫路市,青山南１丁目,2020/9/12,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,飾西,282014,兵庫県,姫路市,青山南１丁目,2020/9/29,3,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,飾西,282014,兵庫県,姫路市,青山南１丁目,2020/11/29,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,東山,282014,兵庫県,姫路市,継,2017/2/15,不明,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区阿成,2019/10/9,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,飾磨東,282014,兵庫県,姫路市,飾磨区中島１丁目,2020/8/9,19,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,思案橋,282014,兵庫県,姫路市,飾磨区加茂北,2020/3/22,9,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,飾磨,家島,282014,兵庫県,姫路市,飾磨区須加,2020/1/15,8,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,英賀保駅前,282014,兵庫県,姫路市,飾磨区山崎,2020/6/26,18,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,手柄,282014,兵庫県,姫路市,手柄２丁目,2020/8/30,3,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,御国野,282014,兵庫県,姫路市,四郷町東阿保,2020/4/19,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,井ノ口,282014,兵庫県,姫路市,苫編,2020/8/8,19,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,網干,天満,282014,兵庫県,姫路市,大津区天満,2020/2/24,10,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,網干,天満,282014,兵庫県,姫路市,大津区西土井,2019/11/1,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,網干,吉美,282014,兵庫県,姫路市,大津区真砂町,2020/11/14,7,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,網干,八幡,282014,兵庫県,姫路市,広畑区蒲田２丁目,2020/4/9,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,網干,八幡,282014,兵庫県,姫路市,広畑区蒲田５丁目,2020/1/6,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,網干,八幡,282014,兵庫県,姫路市,広畑区西蒲田,2020/3/25,1,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,網干,八幡,282014,兵庫県,姫路市,広畑区西夢前台４丁目,2019/2/15,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町堂本,2019/5/10,不明,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町堂本,2020/6/12,22,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,たつの,本龍野駅前,282294,兵庫県,たつの市,龍野町宮脇,2020/9/9,17,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,たつの,斑鳩,284645,兵庫県,太子町,鵤,2020/6/2,21,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,たつの,御津,282294,兵庫県,たつの市,御津町中島,2020/8/30,14,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,赤穂,坂越駅前,282120,兵庫県,赤穂市,浜市,2020/1/10,17,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,赤穂,坂越駅前,282120,兵庫県,赤穂市,浜市,2020/1/17,10,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,豊岡,江原,282090,兵庫県,豊岡市,日高町水上,2020/7/9,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,豊岡,中山,282090,兵庫県,豊岡市,但東町中山,2018/4/1,17,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,洲本,内町,282057,兵庫県,洲本市,塩屋１丁目,2020/5/20,23,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
